_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ask_question_here,comment_box,verify_relationship,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
778101690,8/26/2015 05:00:05,true,1721342883,true,8/26/2015 04:55:28,true,neodev,0.6667,17839436,PHL,"","",112.198.103.186,,,yes_indirect,TRUE,D000082,"<span class=""chemical"">acetaminophen</span>",D064420,"<span class=""disease"">toxicity</span>","To further our understanding of the mechanism of CS cytoprotection, we examined in rats and mice the protective abilities of CS and the non-hydrolyzable ether form of CS, gamma-cholesteryloxybutyric acid, tris salt (CSE) against <span class=""chemical"">acetaminophen</span>-, adriamycin-, carbon tetrachloride-, chloroform- and galactosamine-induced <span class=""disease"">toxicity</span>.",762850.0,9067481.0,9067481_D000082_D064420,,bcv_easy_2720_sent_dev_set_762850,yes_direct,"Five chemicals, including acetaminophen, induced (caused) toxicity."
778101690,8/26/2015 05:24:42,true,1721353628,,8/26/2015 05:24:06,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,yes_direct,TRUE,D000082,"<span class=""chemical"">acetaminophen</span>",D064420,"<span class=""disease"">toxicity</span>","To further our understanding of the mechanism of CS cytoprotection, we examined in rats and mice the protective abilities of CS and the non-hydrolyzable ether form of CS, gamma-cholesteryloxybutyric acid, tris salt (CSE) against <span class=""chemical"">acetaminophen</span>-, adriamycin-, carbon tetrachloride-, chloroform- and galactosamine-induced <span class=""disease"">toxicity</span>.",762850.0,9067481.0,9067481_D000082_D064420,,bcv_easy_2720_sent_dev_set_762850,yes_direct,"Five chemicals, including acetaminophen, induced (caused) toxicity."
778101691,8/26/2015 04:53:26,true,1721340321,,8/26/2015 04:50:55,false,clixsense,0.9231,28101816,ITA,07,Vetralla,78.159.216.45,,,yes_direct,TRUE,D016861,"<span class=""chemical"">cyclooxygenase inhibitors</span>",D020521,"<span class=""disease"">stroke</span>","Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, <span class=""disease"">stroke</span>, hypertension and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>.",762850.0,16586083.0,16586083_D016861_D020521,,bcv_easy_291_sent_dev_set_762850,yes_direct,Cyclooxygenase inhibitors cause four diseases including stroke.
778101691,8/26/2015 05:13:20,true,1721348340,,8/26/2015 05:12:11,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,yes_direct,TRUE,D016861,"<span class=""chemical"">cyclooxygenase inhibitors</span>",D020521,"<span class=""disease"">stroke</span>","Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, <span class=""disease"">stroke</span>, hypertension and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>.",762850.0,16586083.0,16586083_D016861_D020521,,bcv_easy_291_sent_dev_set_762850,yes_direct,Cyclooxygenase inhibitors cause four diseases including stroke.
778101691,8/26/2015 05:18:41,true,1721350522,,8/26/2015 05:15:20,false,neodev,0.8,33583116,VEN,"","",190.76.22.212,,,yes_direct,TRUE,D016861,"<span class=""chemical"">cyclooxygenase inhibitors</span>",D020521,"<span class=""disease"">stroke</span>","Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, <span class=""disease"">stroke</span>, hypertension and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>.",762850.0,16586083.0,16586083_D016861_D020521,,bcv_easy_291_sent_dev_set_762850,yes_direct,Cyclooxygenase inhibitors cause four diseases including stroke.
778101691,8/26/2015 05:21:41,true,1721351882,,8/26/2015 05:20:33,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,yes_direct,TRUE,D016861,"<span class=""chemical"">cyclooxygenase inhibitors</span>",D020521,"<span class=""disease"">stroke</span>","Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, <span class=""disease"">stroke</span>, hypertension and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>.",762850.0,16586083.0,16586083_D016861_D020521,,bcv_easy_291_sent_dev_set_762850,yes_direct,Cyclooxygenase inhibitors cause four diseases including stroke.
778101692,8/26/2015 04:51:51,true,1721339592,,8/26/2015 04:49:45,false,clixsense,1.0,31304413,CAN,BC,Kelowna,66.183.36.177,,,no_relation,TRUE,D000109,"<span class=""chemical"">acetylcholine</span>",D023921,"<span class=""disease"">coronary artery stenosis</span>","Coronary spasm was induced by intracoronary injection of <span class=""chemical"">acetylcholine</span>, and no fixed <span class=""disease"">coronary artery stenosis</span> was documented on angiograms in all patients.",762850.0,11078231.0,11078231_D000109_D023921,,bcv_easy_1807_sent_dev_set_762850,no_relation,No fixed coronary artery stenosis was observed in patients who were injected with acetylcholine.
778101692,8/26/2015 05:06:44,true,1721345439,,8/26/2015 05:05:27,false,gifthunterclub,0.9474,21110164,CHL,12,Santiago,186.79.35.51,,,no_relation,TRUE,D000109,"<span class=""chemical"">acetylcholine</span>",D023921,"<span class=""disease"">coronary artery stenosis</span>","Coronary spasm was induced by intracoronary injection of <span class=""chemical"">acetylcholine</span>, and no fixed <span class=""disease"">coronary artery stenosis</span> was documented on angiograms in all patients.",762850.0,11078231.0,11078231_D000109_D023921,,bcv_easy_1807_sent_dev_set_762850,no_relation,No fixed coronary artery stenosis was observed in patients who were injected with acetylcholine.
778101693,8/26/2015 04:49:36,true,1721338672,,8/26/2015 04:47:25,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,yes_direct,TRUE,D014147,"<span class=""chemical"">tramadol</span>",D006212,"<span class=""disease"">hallucinations</span>","Fifty-six days after initiation of the treatment the patient presented <span class=""disease"">hallucinations</span> that only stopped after the withdrawal of psycho-active drugs and <span class=""chemical"">tramadol</span>.",762850.0,8766220.0,8766220_D014147_D006212,,bcv_easy_1658_sent_dev_set_762850,yes_direct,The hallucinations only went away after psycho-active drugs and tramadol were taken away.
778101693,8/26/2015 04:53:58,true,1721340580,,8/26/2015 04:51:41,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,yes_direct,TRUE,D014147,"<span class=""chemical"">tramadol</span>",D006212,"<span class=""disease"">hallucinations</span>","Fifty-six days after initiation of the treatment the patient presented <span class=""disease"">hallucinations</span> that only stopped after the withdrawal of psycho-active drugs and <span class=""chemical"">tramadol</span>.",762850.0,8766220.0,8766220_D014147_D006212,,bcv_easy_1658_sent_dev_set_762850,yes_direct,The hallucinations only went away after psycho-active drugs and tramadol were taken away.
778101693,8/26/2015 05:35:23,true,1721362440,true,8/26/2015 05:34:22,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,no_relation,TRUE,D014147,"<span class=""chemical"">tramadol</span>",D006212,"<span class=""disease"">hallucinations</span>","Fifty-six days after initiation of the treatment the patient presented <span class=""disease"">hallucinations</span> that only stopped after the withdrawal of psycho-active drugs and <span class=""chemical"">tramadol</span>.",762850.0,8766220.0,8766220_D014147_D006212,,bcv_easy_1658_sent_dev_set_762850,yes_direct,The hallucinations only went away after psycho-active drugs and tramadol were taken away.
778101693,8/26/2015 05:49:59,true,1721374677,,8/26/2015 05:39:22,true,elite,0.5,33833770,VNM,44,Hanoi,171.233.212.232,,,yes_direct,TRUE,D014147,"<span class=""chemical"">tramadol</span>",D006212,"<span class=""disease"">hallucinations</span>","Fifty-six days after initiation of the treatment the patient presented <span class=""disease"">hallucinations</span> that only stopped after the withdrawal of psycho-active drugs and <span class=""chemical"">tramadol</span>.",762850.0,8766220.0,8766220_D014147_D006212,,bcv_easy_1658_sent_dev_set_762850,yes_direct,The hallucinations only went away after psycho-active drugs and tramadol were taken away.
778101694,8/26/2015 05:12:09,true,1721347828,,8/26/2015 05:11:25,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,TRUE,D000638,"<span class=""chemical"">Amiodarone</span>",D011014,"<span class=""disease"">pneumonitis</span>","<span class=""chemical"">Amiodarone</span> is an effective antiarrhythmic agent whose utility is limited by many side-effects, the most problematic being <span class=""disease"">pneumonitis</span>.",762850.0,1595783.0,1595783_D000638_D011014,,bcv_easy_3183_sent_dev_set_762850,yes_direct,Pneumonitis is a side effect of amiodarone.
778101694,8/26/2015 05:26:35,true,1721354747,,8/26/2015 05:19:38,false,clixsense,0.9524,31576730,IDN,30,Bandung,118.97.184.205,,,yes_direct,TRUE,D000638,"<span class=""chemical"">Amiodarone</span>",D011014,"<span class=""disease"">pneumonitis</span>","<span class=""chemical"">Amiodarone</span> is an effective antiarrhythmic agent whose utility is limited by many side-effects, the most problematic being <span class=""disease"">pneumonitis</span>.",762850.0,1595783.0,1595783_D000638_D011014,,bcv_easy_3183_sent_dev_set_762850,yes_direct,Pneumonitis is a side effect of amiodarone.
778101695,8/26/2015 04:27:49,true,1721331308,,8/26/2015 04:23:00,true,clixsense,0.8182,27423910,PHL,D9,Mandaluyong,180.191.146.108,,,no_relation,TRUE,D017374,"<span class=""chemical"">paroxetine</span>",D059350,"<span class=""disease"">chronic pain</span>","This drug was initiated in association with <span class=""chemical"">paroxetine</span> and dosulepine hydrochloride in a tetraparetic patient with <span class=""disease"">chronic pain</span>.",762850.0,8766220.0,8766220_D017374_D059350,,bcv_easy_1657_sent_dev_set_762850,no_relation,"A patient with chronic pain was given paroxetine, but the sentence does not say paroxetine caused the pain."
778101695,8/26/2015 04:34:49,true,1721333530,,8/26/2015 04:28:47,true,neodev,0.6364,27165514,PHL,"","",121.54.54.227,,,no_relation,TRUE,D017374,"<span class=""chemical"">paroxetine</span>",D059350,"<span class=""disease"">chronic pain</span>","This drug was initiated in association with <span class=""chemical"">paroxetine</span> and dosulepine hydrochloride in a tetraparetic patient with <span class=""disease"">chronic pain</span>.",762850.0,8766220.0,8766220_D017374_D059350,,bcv_easy_1657_sent_dev_set_762850,no_relation,"A patient with chronic pain was given paroxetine, but the sentence does not say paroxetine caused the pain."
778101695,8/26/2015 04:53:44,true,1721340475,,8/26/2015 04:44:22,false,neodev,1.0,27555842,ARG,"","",181.10.47.77,,pre-existing condition,no_relation,TRUE,D017374,"<span class=""chemical"">paroxetine</span>",D059350,"<span class=""disease"">chronic pain</span>","This drug was initiated in association with <span class=""chemical"">paroxetine</span> and dosulepine hydrochloride in a tetraparetic patient with <span class=""disease"">chronic pain</span>.",762850.0,8766220.0,8766220_D017374_D059350,,bcv_easy_1657_sent_dev_set_762850,no_relation,"A patient with chronic pain was given paroxetine, but the sentence does not say paroxetine caused the pain."
778101696,8/26/2015 04:31:11,true,1721332364,,8/26/2015 04:30:33,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,TRUE,D002945,"<span class=""chemical"">cisplatin</span>",D058186,"<span class=""disease"">acute renal injury</span>","The nephroprotective effect of coenzyme Q10 was investigated in mice with <span class=""disease"">acute renal injury</span> induced by a single i.p. injection of <span class=""chemical"">cisplatin</span> (5 mg/kg).",762850.0,20510337.0,20510337_D002945_D058186,,bcv_easy_1046_sent_dev_set_762850,yes_direct,Acute renal injury was induced by cisplatin injection.
778101696,8/26/2015 04:43:45,true,1721336421,,8/26/2015 04:42:53,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,TRUE,D002945,"<span class=""chemical"">cisplatin</span>",D058186,"<span class=""disease"">acute renal injury</span>","The nephroprotective effect of coenzyme Q10 was investigated in mice with <span class=""disease"">acute renal injury</span> induced by a single i.p. injection of <span class=""chemical"">cisplatin</span> (5 mg/kg).",762850.0,20510337.0,20510337_D002945_D058186,,bcv_easy_1046_sent_dev_set_762850,yes_direct,Acute renal injury was induced by cisplatin injection.
778101696,8/26/2015 05:38:41,true,1721365309,,8/26/2015 05:37:43,false,neodev,0.9167,31508978,VEN,"","",190.77.83.47,,,yes_direct,TRUE,D002945,"<span class=""chemical"">cisplatin</span>",D058186,"<span class=""disease"">acute renal injury</span>","The nephroprotective effect of coenzyme Q10 was investigated in mice with <span class=""disease"">acute renal injury</span> induced by a single i.p. injection of <span class=""chemical"">cisplatin</span> (5 mg/kg).",762850.0,20510337.0,20510337_D002945_D058186,,bcv_easy_1046_sent_dev_set_762850,yes_direct,Acute renal injury was induced by cisplatin injection.
778101697,8/26/2015 04:35:34,true,1721333807,,8/26/2015 04:31:33,true,neodev,0.6667,32193964,MKD,E2,Ohrid,77.28.36.56,,,yes_direct,TRUE,D010878,"<span class=""chemical"">piperacillin</span>",D006311,"<span class=""disease"">Ototoxicity</span>","<span class=""disease"">Ototoxicity</span> occurred in four (9.5%) of 42 netilmicin and <span class=""chemical"">piperacillin</span> and in 12 (22%) of 54 tobramycin and <span class=""chemical"">piperacillin</span>-treated patients.",762850.0,3535719.0,3535719_D010878_D006311,,bcv_easy_773_sent_dev_set_762850,yes_direct,Some of the patients receiving piperacillin developed ototoxicity.
778101697,8/26/2015 05:36:23,true,1721363373,true,8/26/2015 05:35:38,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,no_relation,TRUE,D010878,"<span class=""chemical"">piperacillin</span>",D006311,"<span class=""disease"">Ototoxicity</span>","<span class=""disease"">Ototoxicity</span> occurred in four (9.5%) of 42 netilmicin and <span class=""chemical"">piperacillin</span> and in 12 (22%) of 54 tobramycin and <span class=""chemical"">piperacillin</span>-treated patients.",762850.0,3535719.0,3535719_D010878_D006311,,bcv_easy_773_sent_dev_set_762850,yes_direct,Some of the patients receiving piperacillin developed ototoxicity.
