_golden	chemical_id	chemical_name	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	sentence_id	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
TRUE	D007980	"<span class=""chemical"">L-dihydroxyphenylalanine</span>"	D020258	"<span class=""disease"">neurotoxicity</span>"	"Here we show that the recently reported ability of <span class=""chemical"">L-dihydroxyphenylalanine</span> to reverse the protective effect of alpha-methyl-para-tyrosine on METH-induced DA <span class=""disease"">neurotoxicity</span> is also confounded by drug effects on body temperature."	762850.0	20533999.0	20533999_D007980_D020258		bcv_easy_2637_sent_dev_set_762850	"no_relation
"	"Neurotoxicity was induced by ""METH""."
TRUE	D017963	"<span class=""chemical"">azithromycin</span>"	D006606	"<span class=""disease"">hiccups</span>"	"Possible <span class=""chemical"">azithromycin</span>-associated <span class=""disease"">hiccups</span>."	762850.0	15985056.0	15985056_D017963_D006606		bcv_easy_545_sent_dev_set_762850	"yes_direct
"	"The sentence suggests that azithromycin likely causes hiccups through the use of ""possible""."
TRUE	D015632	"<span class=""chemical"">MPTP</span>"	D010300	"<span class=""disease"">Parkinson's disease</span>"	"Compound 1 is a potent A(2A)/A(1) receptor antagonist in vitro (A(2A) K(i) = 4.1 nM; A(1) K(i) = 17.0 nM) that has excellent activity, after oral administration, across a number of animal models of <span class=""disease"">Parkinson's disease</span> including mouse and rat models of haloperidol-induced catalepsy, mouse model of reserpine-induced akinesia, rat 6-hydroxydopamine (6-OHDA) lesion model of drug-induced rotation, and <span class=""chemical"">MPTP</span>-treated non-human primate model."	762850.0	20973483.0	20973483_D015632_D010300		bcv_easy_265_sent_dev_set_762850	"no_relation
"	
TRUE	D016642	"<span class=""chemical"">bupropion</span>"	D012892	"<span class=""disease"">sleep deprivation</span>"	"This case report describes a generalized seizure associated with sustained-release <span class=""chemical"">bupropion</span> use and <span class=""disease"">sleep deprivation</span>."	762850.0	12745515.0	12745515_D016642_D012892		bcv_easy_2004_sent_dev_set_762850	"no_relation
"	The sentence says bupropion causes seizure and sleep deprivation causes seizure, but does not say bupropion causes sleep deprivation.
TRUE	D011034	"<span class=""chemical"">epipodophyllotoxin</span>"	D066126	"<span class=""disease"">cardiac toxicity</span>"	"PURPOSE: The anthracyclines daunorubicin and doxorubicin and the <span class=""chemical"">epipodophyllotoxin</span> etoposide are potent DNA cleavage-enhancing drugs that are widely used in clinical oncology; however, myelosuppression and <span class=""disease"">cardiac toxicity</span> limit their use."	762850.0	15897593.0	15897593_D011034_D066126		bcv_easy_2770_sent_dev_set_762850	"no_relation
"	"The chemical ""etoposide"" is a kind of ""epipodophyllotoxin"". The sentence says that etoposide causes cardiac toxicity, but the sentence does not say all epipodophyllotoxins cause cardiac toxicity!"
TRUE	D002110	"<span class=""chemical"">caffeine</span>"	D001145	"<span class=""disease"">ventricular arrhythmias</span>"	"Although intravenous <span class=""chemical"">caffeine</span> is generally well tolerated, the clinician should be aware of the potential for unpredictable and serious <span class=""disease"">ventricular arrhythmias</span>."	762850.0	18997632.0	18997632_D002110_D001145		bcv_easy_368_sent_dev_set_762850	"yes_direct
"	Serious ventricular arrhythmias can result from taking caffeine.
TRUE	D008790	"<span class=""chemical"">metoprolol</span>"	D006327	"<span class=""disease"">heart block</span>"	"A seventy-eight-year-old woman presented with complete <span class=""disease"">heart block</span> and refractory hypotension two days after a therapeutic dose of sustained-release verapamil with concomitant use of <span class=""chemical"">metoprolol</span>."	762850.0	7785794.0	7785794_D008790_D006327		bcv_easy_2230_sent_dev_set_762850	"yes_direct
"	The woman developed a heart block after taking two chemicals together (verapamil and metoprolol).
TRUE	D004317	"<span class=""chemical"">doxorubicin</span>"	D006333	"<span class=""disease"">cardiac failure</span>"	"One of the patients developed <span class=""disease"">cardiac failure</span> after 30 mg m-2 MMC and only 150 mg m-2 <span class=""chemical"">doxorubicin</span>."	762850.0	3137399.0	3137399_D004317_D006333		bcv_easy_2589_sent_dev_set_762850	"yes_direct
"	
TRUE	D018818	"<span class=""chemical"">fenoldopam</span>"	D009369	"<span class=""disease"">tumor</span>"	"Arteritis induced in rats by vasodilators, <span class=""chemical"">fenoldopam</span> and theophylline, was examined immunohistochemically for expressions of inducible type of nitric oxide synthase (iNOS), basic fibroblast growth factor (bFGF) and <span class=""disease"">tumor</span> growth factor-beta1 (TGF-beta1)."	762850.0	12180796.0	12180796_D018818_D009369		bcv_easy_1109_sent_dev_set_762850	"no_relation
"	"Some rats which had been given fenoldopam were examined for a kind of protein (""tumor growth factor-beta1""). Here the word ""tumor"" is not being used to refer to the disease, but is rather part of the name of a protein (""tumor growth factor-beta1"")."
TRUE	D005047	"<span class=""chemical"">etoposide</span>"	D066126	"<span class=""disease"">cardiac toxicity</span>"	"PURPOSE: The anthracyclines daunorubicin and doxorubicin and the epipodophyllotoxin <span class=""chemical"">etoposide</span> are potent DNA cleavage-enhancing drugs that are widely used in clinical oncology; however, myelosuppression and <span class=""disease"">cardiac toxicity</span> limit their use."	762850.0	15897593.0	15897593_D005047_D066126		bcv_easy_2774_sent_dev_set_762850	"yes_direct
"	
TRUE	D008874	"<span class=""chemical"">midazolam</span>"	D006606	"<span class=""disease"">hiccups</span>"	"Corticosteroids (dexamethasone and methylprednisolone), benzodiazepines (<span class=""chemical"">midazolam</span>) and general anaesthesia have been the specific agents mentioned most frequently in the literature as being associated with the development of <span class=""disease"">hiccups</span>."	762850.0	15985056.0	15985056_D008874_D006606		bcv_easy_554_sent_dev_set_762850	"yes_direct
"	"""Benzodiazepines"" are a category of chemicals. Midazolam is mentioned as a specific example of a ""benzodiazepine"" that is known to cause hiccups."
TRUE	D008775	"<span class=""chemical"">methylprednisolone</span>"	D006323	"<span class=""disease"">asystole</span>"	"We report a case of hypotension, bradycardia, and <span class=""disease"">asystole</span> after intravenous administration of high-dose <span class=""chemical"">methylprednisolone</span> in a 73-year-old patient who underwent electrocardiographic (ECG) monitoring throughout the episode."	762850.0	10074612.0	10074612_D008775_D006323		bcv_easy_1727_sent_dev_set_762850	"yes_direct
"	Methylprednisolone caused three different diseases in this patient.
TRUE	D005045	"<span class=""chemical"">etomidate</span>"	D009207	"<span class=""disease"">myoclonus</span>"	"Remifentanil pretreatment reduces <span class=""disease"">myoclonus</span> after <span class=""chemical"">etomidate</span>."	762850.0	16563323.0	16563323_D005045_D009207		bcv_easy_523_sent_dev_set_762850	"yes_direct
"	Remifentanil makes myoclonus caused by etomidate better.
TRUE	C045645	"<span class=""chemical"">CLZ</span>"	D006261	"<span class=""disease"">headache</span>"	"Seven out of 12 subjects experienced <span class=""disease"">headache</span> of a short duration accompanying facial flush in one and nausea in one, especially after ingestion of <span class=""chemical"">CLZ</span>."	762850.0	7596955.0	7596955_C045645_D006261		bcv_easy_202_sent_dev_set_762850	"yes_direct
"	Eating CLZ caused headaches in 7 of 12 patients.
TRUE	C037663	"<span class=""chemical"">ropivacaine</span>"	D012640	"<span class=""disease"">seizures</span>"	"The cumulative doses of levobupivacaine and <span class=""chemical"">ropivacaine</span> that produced <span class=""disease"">seizures</span> were similar and were larger than those of bupivacaine."	762850.0	11524350.0	11524350_C037663_D012640		bcv_easy_1454_sent_dev_set_762850	"yes_direct
"	
TRUE	D013739	"<span class=""chemical"">testosterone</span>"	D006966	"<span class=""disease"">hyperprolactinemia</span>"	"Serum <span class=""chemical"">testosterone</span> concentration increased with pubertal status but was not affected by <span class=""disease"">hyperprolactinemia</span>."	762850.0	20331935.0	20331935_D013739_D006966		bcv_easy_1924_sent_dev_set_762850	"no_relation
"	
TRUE	D002794	"<span class=""chemical"">choline</span>"	D000544	"<span class=""disease"">AD/Alzheimer's disease</span>"	"The <span class=""chemical"">choline</span> acetyltransferase (ChAT) activator, which enhances cholinergic transmission via an augmentation of the enzymatic production of acetylcholine (ACh), is an important factor in the treatment of <span class=""disease"">Alzheimer's disease</span> (<span class=""disease"">AD</span>)."	762850.0	16428827.0	16428827_D002794_D000544		bcv_easy_539_sent_dev_set_762850	"no_relation
"	"The ""choline acetyltransferase activator"" (a protein) and not ""choline"" itself is important to treating Alzheimer's disease."
TRUE	D004967	"<span class=""chemical"">oestrogen</span>"	D005705	"<span class=""disease"">gallbladder disease</span>"	"Long-term <span class=""chemical"">oestrogen</span>-only HT significantly increased the risk of venous thrombo-embolism, stroke and <span class=""disease"">gallbladder disease</span> (after one to two years, three years and seven years' use respectively), but did not significantly increase the risk of breast cancer."	762850.0	19370593.0	19370593_D004967_D005705		bcv_easy_175_sent_dev_set_762850	"yes_direct
"	Oestrogen increased the risk of gallbladder disease.
TRUE	D002738	"<span class=""chemical"">chloroquine</span>"	D015354	"<span class=""disease"">deterioration of vision</span>"	"A 27-year old African woman with history of regular <span class=""chemical"">chloroquine</span> ingestion presented with progressive <span class=""disease"">deterioration of vision</span>, easy fatiguability, dyspnoea, dizziness progressing to syncopal attacks."	762850.0	1628552.0	1628552_D002738_D015354		bcv_easy_1438_sent_dev_set_762850	"yes_direct
"	
TRUE	D013629	"<span class=""chemical"">tamoxifen</span>"	D001943	"<span class=""disease"">breast cancer</span>"	"INTERPRETATION: Although this preliminary analysis has low power, in this cohort of women at low-to-normal risk of <span class=""disease"">breast cancer</span>, the postulated protective effects of <span class=""chemical"">tamoxifen</span> are not yet apparent."	762850.0	9672273.0	9672273_D013629_D001943		bcv_easy_595_sent_dev_set_762850	"no_relation
"	Tamoxifen's protective (beneficial) effects on breast cancer are not yet clear according to this sentence.
TRUE	D011188	"<span class=""chemical"">potassium</span>"	D007008	"<span class=""disease"">hypokalemia</span>"	"In conclusion we found that thiazide diuretics cause <span class=""disease"">hypokalemia</span> and depletion of body <span class=""chemical"">potassium</span>."	762850.0	6942642.0	6942642_D011188_D007008		bcv_easy_998_sent_dev_set_762850	"no_relation
"	"Hypokalemia is caused by ""thiazide diuretics""."
TRUE	D012293	"<span class=""chemical"">rifampin</span>"	D014376	"<span class=""disease"">tuberculosis</span>"	"Light chain proteinuria and cellular mediated immunity in <span class=""chemical"">rifampin</span> treated patients with <span class=""disease"">tuberculosis</span>."	762850.0	804391.0	804391_D012293_D014376		bcv_easy_3185_sent_dev_set_762850	"no_relation
"	Rifampin was given to patients with tuberculosis, but the sentence does not say rifampin caused their tuberculosis.
TRUE	D006024	"<span class=""chemical"">glycopyrronium</span>"	D001919	"<span class=""disease"">bradycardias</span>"	"Use of <span class=""chemical"">glycopyrronium</span> 5 micrograms kg-1 provided greater cardiovascular stability and, given 1 min before the edrophonium, was sufficient to minimize early, edrophonium-induced <span class=""disease"">bradycardias</span>."	762850.0	2917114.0	2917114_D006024_D001919		bcv_easy_39_sent_dev_set_762850	"no_relation
"	Glycopyrronium had a beneficial effect on bradycardias.
TRUE	D002998	"<span class=""chemical"">clonazepam</span>"	D009207	"<span class=""disease"">myoclonic jerks</span>"	"Of the benzodiazepines, <span class=""chemical"">clonazepam</span> (0.1-0.3 mg/kg) was found to be several fold more potent than diazepam (0.3-3 mg/kg) in blocking the <span class=""disease"">myoclonic jerks</span>."	762850.0	6118280.0	6118280_D002998_D009207		bcv_easy_1583_sent_dev_set_762850	"no_relation
"	Clonazepam blocked myoclonic jerks.
