_golden	chemical_id	chemical_name	comment_box_gold_reason	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	uniq_id	useless_column_gold	useless_column_gold_reason	verify_relationship_gold	verify_relationship_gold_reason
TRUE	D005283	"<span class=""chemical"">fentanyl</span>"		D016055	"<span class=""disease"">retention of urine</span>"	"Bladder <span class=""disease"">retention of urine</span> as a result of continuous intravenous infusion of <span class=""chemical"">fentanyl</span>: 2 case reports."	760841.0	11581460	11581460_D005283_D016055	bcv_easy_299_job_760841_testq	"test
other
experiment"	ignore_this	yes_direct	Using fentanyl caused retention or urine.
TRUE	D018817	"<span class=""chemical"">MDMA</span>"		D003072	"<span class=""disease"">impaired social and emotional judgement processes</span>"	"<span class=""chemical"">MDMA</span> polydrug users show process-specific central executive impairments coupled with <span class=""disease"">impaired social and emotional judgement processes</span>."	760841.0	16574712	16574712_D018817_D003072	bcv_easy_371_job_760841_testq	"test
other
experiment"	ignore_this	yes_direct	People who take MDMA (and other drugs) develop impaired social and emotional judgement processes.
	D011692	"<span class=""chemical"">puromycin aminonucleoside</span>"		D000860	"<span class=""disease"">hypoxia</span>"	"With this model, we were able to identify diffuse cortical <span class=""disease"">hypoxia</span> in the <span class=""chemical"">puromycin aminonucleoside</span>-induced nephrotic syndrome and focal and segmental <span class=""disease"">hypoxia</span> in the remnant kidney model."		15579441	15579441_D011692_D000860	bcv_easy_0				
	D011692	"<span class=""chemical"">puromycin aminonucleoside</span>"		D000860	"<span class=""disease"">hypoxia</span>"	"Expression of the <span class=""disease"">hypoxia</span>-responsive transgene increased throughout the observation period, reaching 2.2-fold at 2 weeks in the <span class=""chemical"">puromycin aminonucleoside</span> model and 2.6-fold at 4 weeks in the remnant kidney model, whereas that of vascular endothelial growth factor showed a mild decrease, reflecting distinct behaviors of the two genes."		15579441	15579441_D011692_D000860	bcv_easy_1				
	D015742	"<span class=""chemical"">propofol</span>"		D010146	"<span class=""disease"">pain</span>"	"Reduction of <span class=""disease"">pain</span> during induction with target-controlled <span class=""chemical"">propofol</span> and remifentanil."		18006530	18006530_D015742_D010146	bcv_easy_2				
	C071741	"<span class=""chemical"">remifentanil</span>"		D010146	"<span class=""disease"">pain</span>"	"Reduction of <span class=""disease"">pain</span> during induction with target-controlled propofol and <span class=""chemical"">remifentanil</span>."		18006530	18006530_C071741_D010146	bcv_easy_3				
	D015742	"<span class=""chemical"">propofol</span>"		D010146	"<span class=""disease"">Pain</span>"	"BACKGROUND: <span class=""disease"">Pain</span> on injection of <span class=""chemical"">propofol</span> is unpleasant."		18006530	18006530_D015742_D010146	bcv_easy_4				
	D015742	"<span class=""chemical"">propofol</span>"		D010146	"<span class=""disease"">pain</span>"	"We hypothesized that <span class=""chemical"">propofol</span> infusion <span class=""disease"">pain</span> might be prevented by infusing remifentanil before starting the <span class=""chemical"">propofol</span> infusion in a clinical setting where target-controlled infusions (TCI) of both drugs were used."		18006530	18006530_D015742_D010146	bcv_easy_5				
	C071741	"<span class=""chemical"">remifentanil</span>"		D010146	"<span class=""disease"">pain</span>"	"We hypothesized that propofol infusion <span class=""disease"">pain</span> might be prevented by infusing <span class=""chemical"">remifentanil</span> before starting the propofol infusion in a clinical setting where target-controlled infusions (TCI) of both drugs were used."		18006530	18006530_C071741_D010146	bcv_easy_6				
	C071741	"<span class=""chemical"">remifentanil</span>"		D010146	"<span class=""disease"">pain</span>"	"A prospective, randomized, double-blind, placebo-controlled trial was performed to determine the effect-site concentration (Ce) of <span class=""chemical"">remifentanil</span> to prevent the <span class=""disease"">pain</span> without producing complications."		18006530	18006530_C071741_D010146	bcv_easy_7				
	D015742	"<span class=""chemical"">propofol</span>"		D010146	"<span class=""disease"">pain</span>"	"Remifentanil-related complications were assessed during the remifentanil infusion, and <span class=""disease"">pain</span> caused by <span class=""chemical"">propofol</span> was evaluated using a four-point scale during the <span class=""chemical"">propofol</span> infusion."		18006530	18006530_D015742_D010146	bcv_easy_8				
	C071741	"<span class=""chemical"">Remifentanil</span>"		D010146	"<span class=""disease"">pain</span>"	"<span class=""chemical"">Remifentanil</span>-related complications were assessed during the <span class=""chemical"">remifentanil</span> infusion, and <span class=""disease"">pain</span> caused by propofol was evaluated using a four-point scale during the propofol infusion."		18006530	18006530_C071741_D010146	bcv_easy_9				
	D015742	"<span class=""chemical"">propofol</span>"		D010146	"<span class=""disease"">pain</span>"	"CONCLUSIONS: During induction of anaesthesia with TCI of <span class=""chemical"">propofol</span> and remifentanil, a significant reduction in <span class=""chemical"">propofol</span> infusion <span class=""disease"">pain</span> was achieved without significant complications by prior administration of remifentanil at a target Ce of 4 ng ml(-1)."		18006530	18006530_D015742_D010146	bcv_easy_10				
	C071741	"<span class=""chemical"">remifentanil</span>"		D010146	"<span class=""disease"">pain</span>"	"CONCLUSIONS: During induction of anaesthesia with TCI of propofol and <span class=""chemical"">remifentanil</span>, a significant reduction in propofol infusion <span class=""disease"">pain</span> was achieved without significant complications by prior administration of <span class=""chemical"">remifentanil</span> at a target Ce of 4 ng ml(-1)."		18006530	18006530_C071741_D010146	bcv_easy_11				
	D011188	"<span class=""chemical"">potassium</span>"		D006973	"<span class=""disease"">hypertensive</span>"	"Diuretics, <span class=""chemical"">potassium</span> and arrhythmias in <span class=""disease"">hypertensive</span> coronary disease."		3732088	3732088_D011188_D006973	bcv_easy_12				
	D011188	"<span class=""chemical"">potassium</span>"		D003327	"<span class=""disease"">coronary disease</span>"	"Diuretics, <span class=""chemical"">potassium</span> and arrhythmias in hypertensive <span class=""disease"">coronary disease</span>."		3732088	3732088_D011188_D003327	bcv_easy_13				
	D011188	"<span class=""chemical"">potassium</span>"		D001145	"<span class=""disease"">arrhythmias</span>"	"Diuretics, <span class=""chemical"">potassium</span> and <span class=""disease"">arrhythmias</span> in hypertensive coronary disease."		3732088	3732088_D011188_D001145	bcv_easy_14				
	D011188	"<span class=""chemical"">potassium</span>"		D001145	"<span class=""disease"">cardiac arrhythmias</span>"	"It has been proposed that modest changes in plasma <span class=""chemical"">potassium</span> can alter the tendency towards <span class=""disease"">cardiac arrhythmias</span>."		3732088	3732088_D011188_D001145	bcv_easy_15				
	D002752	"<span class=""chemical"">chlorthalidone</span>"		D006973	"<span class=""disease"">hypertension</span>"	"Thus, myocardial electrical excitability was measured in patients with mild essential <span class=""disease"">hypertension</span> and known coronary artery disease after 8 weeks of treatment with a potassium-conserving diuretic (amiloride) and a similar period on a potassium-losing diuretic (<span class=""chemical"">chlorthalidone</span>) in a randomised study."		3732088	3732088_D002752_D006973	bcv_easy_16				
	D011188	"<span class=""chemical"">potassium</span>"		D006973	"<span class=""disease"">hypertension</span>"	"Thus, myocardial electrical excitability was measured in patients with mild essential <span class=""disease"">hypertension</span> and known coronary artery disease after 8 weeks of treatment with a <span class=""chemical"">potassium</span>-conserving diuretic (amiloride) and a similar period on a <span class=""chemical"">potassium</span>-losing diuretic (chlorthalidone) in a randomised study."		3732088	3732088_D011188_D006973	bcv_easy_17				
	D000584	"<span class=""chemical"">amiloride</span>"		D006973	"<span class=""disease"">hypertension</span>"	"Thus, myocardial electrical excitability was measured in patients with mild essential <span class=""disease"">hypertension</span> and known coronary artery disease after 8 weeks of treatment with a potassium-conserving diuretic (<span class=""chemical"">amiloride</span>) and a similar period on a potassium-losing diuretic (chlorthalidone) in a randomised study."		3732088	3732088_D000584_D006973	bcv_easy_18				
	D000584	"<span class=""chemical"">amiloride</span>"		D003324	"<span class=""disease"">coronary artery disease</span>"	"Thus, myocardial electrical excitability was measured in patients with mild essential hypertension and known <span class=""disease"">coronary artery disease</span> after 8 weeks of treatment with a potassium-conserving diuretic (<span class=""chemical"">amiloride</span>) and a similar period on a potassium-losing diuretic (chlorthalidone) in a randomised study."		3732088	3732088_D000584_D003324	bcv_easy_19				
	D002752	"<span class=""chemical"">chlorthalidone</span>"		D003324	"<span class=""disease"">coronary artery disease</span>"	"Thus, myocardial electrical excitability was measured in patients with mild essential hypertension and known <span class=""disease"">coronary artery disease</span> after 8 weeks of treatment with a potassium-conserving diuretic (amiloride) and a similar period on a potassium-losing diuretic (<span class=""chemical"">chlorthalidone</span>) in a randomised study."		3732088	3732088_D002752_D003324	bcv_easy_20				
	D011188	"<span class=""chemical"">potassium</span>"		D003324	"<span class=""disease"">coronary artery disease</span>"	"Thus, myocardial electrical excitability was measured in patients with mild essential hypertension and known <span class=""disease"">coronary artery disease</span> after 8 weeks of treatment with a <span class=""chemical"">potassium</span>-conserving diuretic (amiloride) and a similar period on a <span class=""chemical"">potassium</span>-losing diuretic (chlorthalidone) in a randomised study."		3732088	3732088_D011188_D003324	bcv_easy_21				
	D000584	"<span class=""chemical"">amiloride</span>"		D018879	"<span class=""disease"">ventricular ectopic beats</span>"	"Compared to <span class=""chemical"">amiloride</span> treatment, the chlorthalidone phase was associated with an increased frequency of <span class=""disease"">ventricular ectopic beats</span> (24-hour Holter monitoring) and a higher Lown grading, increased upslope and duration of the monophasic action potential, prolonged ventricular effective refractory period, and increased electrical instability during programmed ventricular stimulation."		3732088	3732088_D000584_D018879	bcv_easy_22				
	D002752	"<span class=""chemical"">chlorthalidone</span>"		D018879	"<span class=""disease"">ventricular ectopic beats</span>"	"Compared to amiloride treatment, the <span class=""chemical"">chlorthalidone</span> phase was associated with an increased frequency of <span class=""disease"">ventricular ectopic beats</span> (24-hour Holter monitoring) and a higher Lown grading, increased upslope and duration of the monophasic action potential, prolonged ventricular effective refractory period, and increased electrical instability during programmed ventricular stimulation."		3732088	3732088_D002752_D018879	bcv_easy_23				
	D011188	"<span class=""chemical"">potassium</span>"		D017202	"<span class=""disease"">ischaemic heart disease</span>"	"The above results indicate that because <span class=""chemical"">potassium</span>-losing diuretic therapy can increase myocardial electrical excitability in patients with <span class=""disease"">ischaemic heart disease</span>, even minor falls in plasma <span class=""chemical"">potassium</span> concentrations are probably best avoided in such patients."		3732088	3732088_D011188_D017202	bcv_easy_24				
