_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pub_rel_id	pubmed_id	subject_end	subject_start	subject_text	subject_type
706124681	4/21/2015 22:58:33	false	1618856482		4/21/2015 22:56:08	false	prizerebel	0.7857	28853816	PRT	17	Porto	89.154.66.151	false					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:00:54	false	1618857635		4/21/2015 22:55:43	false	clixsense	0.9091	32433434	BRA			179.236.202.189	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:11:09	false	1618862147		4/21/2015 22:55:55	false	neodev	0.7273	25538533	VEN			190.74.69.65	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:31:28	false	1618869158		4/21/2015 23:22:52	true	clixsense	0.6923	6378074	MAR	45	Casablanca	41.251.145.188	speculative		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:36:00	false	1618870876		4/21/2015 23:31:40	true	clixsense	0.6923	32219881	RUS	66	Saint Petersburg	5.18.43.38	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:37:30	false	1618871348		4/21/2015 23:36:25	false	neodev	0.7692	27579399	SRB	0	Sombor	188.2.158.62	negative					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:44:28	false	1618873801		4/21/2015 23:37:45	false	neodev	0.9333	15151080	EST			83.187.130.118	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:50:24	false	1618875932		4/21/2015 23:44:40	false	elite	0.7333	31684238	VNM	44	Hanoi	117.7.169.55	negative					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:52:56	false	1618876829		4/21/2015 23:51:30	false	clixsense	0.8421	9834199	ROU	14	Constanta	5.14.143.185	false					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:54:06	false	1618877248		4/21/2015 23:53:11	false	gifthunterclub	1	31775124	ESP			37.133.185.72	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/21/2015 23:55:34	false	1618877586		4/21/2015 23:54:20	true	clixsense	0.6667	28000865	UKR	12	Kiev	94.244.167.131	negative					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124681	4/22/2015 01:15:59	false	1618906772		4/22/2015 01:11:17	false	neodev	0.9231	20043657	USA	PA	Coopersburg	70.15.32.175	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	drug_disease_99	18713852	118	105	aspergillosis	disease
706124682	4/21/2015 22:56:07	false	1618855259		4/21/2015 22:53:31	false	prizerebel	0.7857	28853816	PRT	17	Porto	89.154.66.151	positive		used_to_treat			"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">fatal malignancy</span>&quot;"	"<div class=""formatted_sentence"">Calculated detectable differences for mortality/<span class=""subject_text"">fatal malignancy</span> with respect to the general population are 22%/49% for antimetabolites, 28%/62% for <span class=""object_text"">T-cell inhibitors</span>, and 36%/81% for alkylating agents.</div>"	positive	10	166	149	T-cell inhibitors	drug	Calculated detectable differences for mortality/fatal malignancy with respect to the general population are 22%/49% for antimetabolites, 28%/62% for T-cell inhibitors, and 36%/81% for alkylating agents.	drug_disease_59	18300089	64	48	fatal malignancy	disease
706124682	4/21/2015 22:56:38	false	1618855584		4/21/2015 22:53:19	false	clixsense	0.8421	9834199	ROU	14	Constanta	5.14.143.185	positive		may_cause			"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">fatal malignancy</span>&quot;"	"<div class=""formatted_sentence"">Calculated detectable differences for mortality/<span class=""subject_text"">fatal malignancy</span> with respect to the general population are 22%/49% for antimetabolites, 28%/62% for <span class=""object_text"">T-cell inhibitors</span>, and 36%/81% for alkylating agents.</div>"	positive	10	166	149	T-cell inhibitors	drug	Calculated detectable differences for mortality/fatal malignancy with respect to the general population are 22%/49% for antimetabolites, 28%/62% for T-cell inhibitors, and 36%/81% for alkylating agents.	drug_disease_59	18300089	64	48	fatal malignancy	disease
706124682	4/21/2015 22:57:25	false	1618855955		4/21/2015 22:53:33	true	clixsense	0.6364	16328164	PAK	5	Karachi	113.203.197.65	negative					"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">fatal malignancy</span>&quot;"	"<div class=""formatted_sentence"">Calculated detectable differences for mortality/<span class=""subject_text"">fatal malignancy</span> with respect to the general population are 22%/49% for antimetabolites, 28%/62% for <span class=""object_text"">T-cell inhibitors</span>, and 36%/81% for alkylating agents.</div>"	positive	10	166	149	T-cell inhibitors	drug	Calculated detectable differences for mortality/fatal malignancy with respect to the general population are 22%/49% for antimetabolites, 28%/62% for T-cell inhibitors, and 36%/81% for alkylating agents.	drug_disease_59	18300089	64	48	fatal malignancy	disease
706124682	4/21/2015 23:00:17	false	1618857287		4/21/2015 22:57:47	false	neodev	0.7692	27579399	SRB	0	Sombor	188.2.158.62	positive		may_cause			"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">fatal malignancy</span>&quot;"	"<div class=""formatted_sentence"">Calculated detectable differences for mortality/<span class=""subject_text"">fatal malignancy</span> with respect to the general population are 22%/49% for antimetabolites, 28%/62% for <span class=""object_text"">T-cell inhibitors</span>, and 36%/81% for alkylating agents.</div>"	positive	10	166	149	T-cell inhibitors	drug	Calculated detectable differences for mortality/fatal malignancy with respect to the general population are 22%/49% for antimetabolites, 28%/62% for T-cell inhibitors, and 36%/81% for alkylating agents.	drug_disease_59	18300089	64	48	fatal malignancy	disease
