uniq_id	verify_relationship	conf_score	num_votes	percent_agree	pmid	unit_id	chemical_id	disease_id	relation_pair_id	sentence_id
bcv_sentence_task_befree_1120	no_relation	4.6044	5	1.0	10382555.0	770957047.0	C074702	D003872	10382555_C074702_D003872	10382555_5
bcv_sentence_task_befree_1121	yes_direct	3.4551	4	0.780548966452	10382555.0	770957048.0	D001205	D064420	10382555_D001205_D064420	10382555_9
bcv_sentence_task_befree_1121	no_relation	0.9714	1	0.219451033548	10382555.0	770957048.0	D001205	D064420	10382555_D001205_D064420	10382555_9
bcv_sentence_task_befree_1122	no_relation	4.5283	5	1.0	10382555.0	770957049.0	D001205	D006177	10382555_D001205_D006177	10382555_9
bcv_sentence_task_befree_1123	yes_direct	2.5927	3	0.597754415087	10382555.0	770957050.0	D002857	D011041	10382555_D002857_D011041	10382555_10
bcv_sentence_task_befree_1123	no_relation	1.7447	2	0.402245584913	10382555.0	770957050.0	D002857	D011041	10382555_D002857_D011041	10382555_10
bcv_sentence_task_befree_1124	no_relation	4.3499	5	1.0	10382555.0	770957051.0	D001205	D011041	10382555_D001205_D011041	10382555_10
bcv_sentence_task_befree_1125	no_relation	4.4364	5	1.0	10382555.0	770957052.0	D001205	D014456	10382555_D001205_D014456	10382555_12
bcv_sentence_task_befree_1126	no_relation	4.3328	5	1.0	10382555.0	770957053.0	D001205	D003872	10382555_D001205_D003872	10382555_14
bcv_sentence_task_befree_1127	no_relation	4.356	5	1.0	10382555.0	770957054.0	D001205	D064420	10382555_D001205_D064420	10382555_15
bcv_sentence_task_befree_1128	yes_direct	4.5945	5	1.0	10382555.0	770957055.0	C074702	D064420	10382555_C074702_D064420	10382555_15
bcv_sentence_task_befree_1129	no_relation	2.7953	3	0.604297727911	10382555.0	770957056.0	D001205	D051437	10382555_D001205_D051437	10382555_16
bcv_sentence_task_befree_1129	yes_direct	1.8304	2	0.395702272089	10382555.0	770957056.0	D001205	D051437	10382555_D001205_D051437	10382555_16
bcv_sentence_task_befree_113	no_relation	4.5137	5	1.0	1653780.0	770956039.0	D013629	D009369	1653780_D013629_D009369	1653780_5
bcv_sentence_task_befree_1130	yes_direct	4.232	5	1.0	10382555.0	770957057.0	D001205	D000208	10382555_D001205_D000208	10382555_16
bcv_sentence_task_befree_1131	yes_direct	2.652	3	0.603152220883	10382555.0	770957058.0	D002857	D011041	10382555_D002857_D011041	10382555_17
bcv_sentence_task_befree_1131	no_relation	1.7449	2	0.396847779117	10382555.0	770957058.0	D002857	D011041	10382555_D002857_D011041	10382555_17
bcv_sentence_task_befree_1132	no_relation	4.4053	5	1.0	10382555.0	770957059.0	D001205	D011041	10382555_D001205_D011041	10382555_17
bcv_sentence_task_befree_1133	no_relation	4.4334	5	1.0	10382555.0	770957060.0	D001205	D064420	10382555_D001205_D064420	10382555_18
bcv_sentence_task_befree_1134	yes_direct	3.581	4	0.800294998436	10382555.0	770957061.0	D002857	D064420	10382555_D002857_D064420	10382555_18
bcv_sentence_task_befree_1134	no_relation	0.8936	1	0.199705001564	10382555.0	770957061.0	D002857	D064420	10382555_D002857_D064420	10382555_18
bcv_sentence_task_befree_1135	no_relation	3.6684	4	0.813645033935	10383804.0	770957062.0	D002784	D007511	10383804_D002784_D007511	10383804_2
bcv_sentence_task_befree_1135	yes_direct	0.8402	1	0.186354966065	10383804.0	770957062.0	D002784	D007511	10383804_D002784_D007511	10383804_2
bcv_sentence_task_befree_1136	no_relation	4.452	5	1.0	10383804.0	770957063.0	D005047	D009369	10383804_D005047_D009369	10383804_3
bcv_sentence_task_befree_1137	no_relation	4.3669	5	1.0	10386321.0	770957064.0	D019787	D009369	10386321_D019787_D009369	10386321_3
bcv_sentence_task_befree_1138	no_relation	3.6907	4	0.819754786549	10386321.0	770957065.0	D019787	D009369	10386321_D019787_D009369	10386321_4
bcv_sentence_task_befree_1138	yes_direct	0.8115	1	0.180245213451	10386321.0	770957065.0	D019787	D009369	10386321_D019787_D009369	10386321_4
bcv_sentence_task_befree_1139	no_relation	3.5997	4	0.802572906448	10386321.0	770957066.0	D013110	D063646	10386321_D013110_D063646	10386321_5
bcv_sentence_task_befree_1139	yes_direct	0.8855	1	0.197427093552	10386321.0	770957066.0	D013110	D063646	10386321_D013110_D063646	10386321_5
bcv_sentence_task_befree_114	no_relation	4.3396	5	1.0	1661723.0	770956040.0	D016210	D013224	1661723_D016210_D013224	1661723_3
bcv_sentence_task_befree_1140	no_relation	3.7646	4	0.813844391119	10402249.0	770957067.0	C105791	D008258	10402249_C105791_D008258	10402249_0
bcv_sentence_task_befree_1140	yes_indirect	0.8611	1	0.186155608881	10402249.0	770957067.0	C105791	D008258	10402249_C105791_D008258	10402249_0
bcv_sentence_task_befree_1141	no_relation	3.6353	4	0.797582219882	10402249.0	770957068.0	C105791	D009369	10402249_C105791_D009369	10402249_0
bcv_sentence_task_befree_1141	yes_direct	0.9226	1	0.202417780118	10402249.0	770957068.0	C105791	D009369	10402249_C105791_D009369	10402249_0
bcv_sentence_task_befree_1142	no_relation	4.7223	5	1.0	10402249.0	770957069.0	C105791	D009369	10402249_C105791_D009369	10402249_3
bcv_sentence_task_befree_1143	no_relation	4.3236	5	1.0	10402249.0	770957070.0	C105791	D008258	10402249_C105791_D008258	10402249_5
bcv_sentence_task_befree_1144	no_relation	4.6842	5	1.0	10402249.0	770957071.0	C105791	D009369	10402249_C105791_D009369	10402249_9
bcv_sentence_task_befree_1145	no_relation	3.7667	4	0.804988032142	10402249.0	770957072.0	C105791	D009369	10402249_C105791_D009369	10402249_15
bcv_sentence_task_befree_1145	yes_direct	0.9125	1	0.195011967858	10402249.0	770957072.0	C105791	D009369	10402249_C105791_D009369	10402249_15
bcv_sentence_task_befree_1146	no_relation	4.388	5	1.0	10420210.0	770957073.0	D014810	D002386	10420210_D014810_D002386	10420210_0
bcv_sentence_task_befree_1147	no_relation	4.4268	5	1.0	10420210.0	770957074.0	D014810	D002386	10420210_D014810_D002386	10420210_1
bcv_sentence_task_befree_1148	no_relation	4.3163	5	1.0	10420210.0	770957075.0	D014810	D002386	10420210_D014810_D002386	10420210_2
bcv_sentence_task_befree_1149	no_relation	3.6432	4	0.817832850697	10420210.0	770957076.0	D014810	D008268	10420210_D014810_D008268	10420210_2
bcv_sentence_task_befree_1149	yes_direct	0.8115	1	0.182167149303	10420210.0	770957076.0	D014810	D008268	10420210_D014810_D008268	10420210_2
bcv_sentence_task_befree_115	no_relation	4.4885	5	1.0	1667243.0	770956041.0	D010100	C531854	1667243_D010100_C531854	1667243_2
bcv_sentence_task_befree_1150	no_relation	4.6103	5	1.0	10420210.0	770957077.0	D014810	D003318	10420210_D014810_D003318	10420210_8
bcv_sentence_task_befree_1151	no_relation	4.395	5	1.0	10420210.0	770957078.0	D014810	D002386	10420210_D014810_D002386	10420210_9
bcv_sentence_task_befree_1152	no_relation	4.5094	5	1.0	10422636.0	770957079.0	D000109	D055090	10422636_D000109_D055090	10422636_0
bcv_sentence_task_befree_1153	no_relation	4.4139	5	1.0	10422636.0	770957080.0	D009270	D055090	10422636_D009270_D055090	10422636_1
bcv_sentence_task_befree_1154	no_relation	4.3666	5	1.0	10422636.0	770957081.0	D000109	D055090	10422636_D000109_D055090	10422636_2
bcv_sentence_task_befree_1155	no_relation	4.4899	5	1.0	10422636.0	770957082.0	D009270	D055090	10422636_D009270_D055090	10422636_3
bcv_sentence_task_befree_1156	yes_direct	4.2808	5	1.0	10454679.0	770957083.0	D016595	D005316	10454679_D016595_D005316	10454679_6
bcv_sentence_task_befree_1157	yes_direct	4.5119	5	1.0	10454679.0	770957084.0	D016595	C537358	10454679_D016595_C537358	10454679_6
bcv_sentence_task_befree_1158	no_relation	4.3878	5	1.0	10461936.0	770957085.0	D009569	D001249	10461936_D009569_D001249	10461936_0
bcv_sentence_task_befree_1159	no_relation	4.4861	5	1.0	10461936.0	770957086.0	D009569	D007249	10461936_D009569_D007249	10461936_2
bcv_sentence_task_befree_116	no_relation	4.2725	5	1.0	1667243.0	770956042.0	C009166	C531854	1667243_C009166_C531854	1667243_2
bcv_sentence_task_befree_1160	yes_direct	2.7717	3	0.594555750997	10461936.0	770957087.0	D009569	D001249	10461936_D009569_D001249	10461936_9
bcv_sentence_task_befree_1160	no_relation	1.8901	2	0.405444249003	10461936.0	770957087.0	D009569	D001249	10461936_D009569_D001249	10461936_9
bcv_sentence_task_befree_1161	no_relation	4.5534	5	1.0	10464564.0	770957088.0	D016572	C536463	10464564_D016572_C536463	10464564_4
bcv_sentence_task_befree_1162	no_relation	4.7353	5	1.0	10464564.0	770957089.0	D011239	C536463	10464564_D011239_C536463	10464564_4
bcv_sentence_task_befree_1163	no_relation	4.3452	5	1.0	10464564.0	770957090.0	D016572	D055952	10464564_D016572_D055952	10464564_4
bcv_sentence_task_befree_1164	no_relation	3.5913	4	0.789366098119	10464564.0	770957091.0	D011239	D007249	10464564_D011239_D007249	10464564_4
bcv_sentence_task_befree_1164	yes_direct	0.9583	1	0.210633901881	10464564.0	770957091.0	D011239	D007249	10464564_D011239_D007249	10464564_4
bcv_sentence_task_befree_1165	no_relation	4.7219	5	1.0	10464564.0	770957092.0	D011239	D055952	10464564_D011239_D055952	10464564_4
bcv_sentence_task_befree_1166	no_relation	4.4595	5	1.0	10464564.0	770957093.0	D016572	D007249	10464564_D016572_D007249	10464564_4
bcv_sentence_task_befree_1167	no_relation	3.459	4	0.80078712814	10468898.0	770957094.0	D013739	D010024	10468898_D013739_D010024	10468898_0
bcv_sentence_task_befree_1167	yes_direct	0.8605	1	0.19921287186	10468898.0	770957094.0	D013739	D010024	10468898_D013739_D010024	10468898_0
bcv_sentence_task_befree_1168	no_relation	3.482	4	0.798697128177	10468898.0	770957095.0	D013739	D010024	10468898_D013739_D010024	10468898_1
bcv_sentence_task_befree_1168	yes_direct	0.8776	1	0.201302871823	10468898.0	770957095.0	D013739	D010024	10468898_D013739_D010024	10468898_1
bcv_sentence_task_befree_1169	no_relation	4.6257	5	1.0	10468898.0	770957096.0	D013739	D010024	10468898_D013739_D010024	10468898_3
bcv_sentence_task_befree_117	no_relation	4.5147	5	1.0	1667243.0	770956043.0	D014212	C531854	1667243_D014212_C531854	1667243_2
bcv_sentence_task_befree_1170	no_relation	4.4867	5	1.0	10468898.0	770957097.0	D013739	C537700	10468898_D013739_C537700	10468898_4
bcv_sentence_task_befree_1171	no_relation	4.6568	5	1.0	10471386.0	770957098.0	D009569	D018496	10471386_D009569_D018496	10471386_0
bcv_sentence_task_befree_1172	no_relation	4.7071	5	1.0	10471386.0	770957099.0	D009569	D004487	10471386_D009569_D004487	10471386_4
bcv_sentence_task_befree_1173	no_relation	4.3696	5	1.0	10471386.0	770957100.0	D010100	D004487	10471386_D010100_D004487	10471386_4
bcv_sentence_task_befree_1174	no_relation	4.6381	5	1.0	10471386.0	770957101.0	D013481	D004487	10471386_D013481_D004487	10471386_4
bcv_sentence_task_befree_1175	no_relation	4.4268	5	1.0	10498175.0	770957102.0	D000305	D011020	10498175_D000305_D011020	10498175_2
bcv_sentence_task_befree_1176	yes_direct	3.6033	4	0.805891035963	10498175.0	770957103.0	D013256	D003453	10498175_D013256_D003453	10498175_5
bcv_sentence_task_befree_1176	no_relation	0.8679	1	0.194108964037	10498175.0	770957103.0	D013256	D003453	10498175_D013256_D003453	10498175_5
bcv_sentence_task_befree_1177	no_relation	3.5373	4	0.828291106636	10498175.0	770957104.0	D013256	D003643	10498175_D013256_D003643	10498175_5
bcv_sentence_task_befree_1177	yes_direct	0.7333	1	0.171708893364	10498175.0	770957104.0	D013256	D003643	10498175_D013256_D003643	10498175_5
bcv_sentence_task_befree_1178	no_relation	4.6729	5	1.0	10516875.0	770957105.0	D008874	D013226	10516875_D008874_D013226	10516875_0
bcv_sentence_task_befree_1179	yes_direct	4.5483	5	1.0	10516875.0	770957106.0	D001463	D012131	10516875_D001463_D012131	10516875_3
bcv_sentence_task_befree_118	no_relation	4.5661	5	1.0	1667243.0	770956044.0	D000001	C531854	1667243_D000001_C531854	1667243_3
bcv_sentence_task_befree_1180	yes_direct	4.4794	5	1.0	10516875.0	770957107.0	D001463	D007022	10516875_D001463_D007022	10516875_3
bcv_sentence_task_befree_1181	no_relation	4.4054	5	1.0	10516875.0	770957108.0	D001463	D013226	10516875_D001463_D013226	10516875_3
bcv_sentence_task_befree_1182	no_relation	4.6677	5	1.0	10516875.0	770957109.0	D008874	D013226	10516875_D008874_D013226	10516875_4
bcv_sentence_task_befree_1183	no_relation	4.5282	5	1.0	10516875.0	770957110.0	C029899	D013226	10516875_C029899_D013226	10516875_4
bcv_sentence_task_befree_1184	yes_direct	3.7733	4	0.798463719661	10516875.0	770957111.0	D008874	D007022	10516875_D008874_D007022	10516875_7
bcv_sentence_task_befree_1184	no_relation	0.9524	1	0.201536280339	10516875.0	770957111.0	D008874	D007022	10516875_D008874_D007022	10516875_7
bcv_sentence_task_befree_1185	no_relation	4.5593	5	1.0	10516875.0	770957112.0	D008874	D013226	10516875_D008874_D013226	10516875_7
bcv_sentence_task_befree_1186	no_relation	3.6661	4	0.810098331676	10516875.0	770957113.0	D008874	D003866	10516875_D008874_D003866	10516875_7
bcv_sentence_task_befree_1186	yes_direct	0.8594	1	0.189901668324	10516875.0	770957113.0	D008874	D003866	10516875_D008874_D003866	10516875_7
bcv_sentence_task_befree_1187	no_relation	4.403	5	1.0	10519894.0	770957114.0	D015474	D009447	10519894_D015474_D009447	10519894_0
bcv_sentence_task_befree_1188	no_relation	4.5053	5	1.0	10546490.0	770957115.0	C041359	D014008	10546490_C041359_D014008	10546490_0
bcv_sentence_task_befree_1189	no_relation	4.602	5	1.0	10546490.0	770957116.0	C041359	D014008	10546490_C041359_D014008	10546490_1
bcv_sentence_task_befree_119	no_relation	4.4888	5	1.0	1667243.0	770956045.0	D013481	C531854	1667243_D013481_C531854	1667243_3
bcv_sentence_task_befree_1190	no_relation	4.4239	5	1.0	10546490.0	770957117.0	C041359	D014008	10546490_C041359_D014008	10546490_7
bcv_sentence_task_befree_1191	yes_direct	4.5183	5	1.0	10549098.0	770957118.0	D020748	D064420	10549098_D020748_D064420	10549098_0
bcv_sentence_task_befree_1192	yes_direct	1.8652	2	0.411953088765	10549098.0	770957119.0	D016559	D064420	10549098_D016559_D064420	10549098_0
bcv_sentence_task_befree_1192	no_relation	1.7534	2	0.38726064006	10549098.0	770957119.0	D016559	D064420	10549098_D016559_D064420	10549098_0
bcv_sentence_task_befree_1192	yes_indirect	0.9091	1	0.200786271175	10549098.0	770957119.0	D016559	D064420	10549098_D016559_D064420	10549098_0
bcv_sentence_task_befree_1193	no_relation	4.4398	5	1.0	10559581.0	770957120.0	D016572	D011565	10559581_D016572_D011565	10559581_0
bcv_sentence_task_befree_1194	no_relation	4.201	5	1.0	10559581.0	770957121.0	D016572	D011565	10559581_D016572_D011565	10559581_2
bcv_sentence_task_befree_1195	no_relation	4.5248	5	1.0	10559581.0	770957122.0	D016572	D011565	10559581_D016572_D011565	10559581_9
bcv_sentence_task_befree_1196	no_relation	4.369	5	1.0	10567788.0	770957123.0	D013004	D006470	10567788_D013004_D006470	10567788_2
bcv_sentence_task_befree_1197	no_relation	4.5167	5	1.0	10567788.0	770957124.0	D015282	D006470	10567788_D015282_D006470	10567788_2
bcv_sentence_task_befree_1198	no_relation	4.2615	5	1.0	10567788.0	770957125.0	D013004	D006470	10567788_D013004_D006470	10567788_6
bcv_sentence_task_befree_1199	no_relation	4.3775	5	1.0	10567788.0	770957126.0	D013004	D006470	10567788_D013004_D006470	10567788_8
bcv_sentence_task_befree_12	no_relation	4.4467	5	1.0	1326224.0	770955938.0	D016190	D009369	1326224_D016190_D009369	1326224_2
bcv_sentence_task_befree_120	no_relation	2.8045	3	0.630621514661	1667243.0	770956046.0	D013755	C531854	1667243_D013755_C531854	1667243_3
bcv_sentence_task_befree_120	yes_direct	0.878	1	0.197427594891	1667243.0	770956046.0	D013755	C531854	1667243_D013755_C531854	1667243_3
bcv_sentence_task_befree_120	yes_indirect	0.7647	1	0.171950890448	1667243.0	770956046.0	D013755	C531854	1667243_D013755_C531854	1667243_3
bcv_sentence_task_befree_1200	no_relation	3.6257	4	0.80583646345	10585306.0	770957127.0	D014280	D006973	10585306_D014280_D006973	10585306_3
bcv_sentence_task_befree_1200	yes_direct	0.8736	1	0.19416353655	10585306.0	770957127.0	D014280	D006973	10585306_D014280_D006973	10585306_3
bcv_sentence_task_befree_1201	no_relation	4.3308	5	1.0	10585306.0	770957128.0	D002784	D006973	10585306_D002784_D006973	10585306_3
bcv_sentence_task_befree_1202	no_relation	4.5434	5	1.0	10585306.0	770957129.0	D014527	D006973	10585306_D014527_D006973	10585306_3
bcv_sentence_task_befree_1203	no_relation	4.6188	5	1.0	10590214.0	770957130.0	C023036	D006528	10590214_C023036_D006528	10590214_0
bcv_sentence_task_befree_1204	no_relation	4.3596	5	1.0	10590214.0	770957131.0	C023036	D018197	10590214_C023036_D018197	10590214_2
bcv_sentence_task_befree_1205	no_relation	4.4642	5	1.0	10590214.0	770957132.0	D011419	D012892	10590214_D011419_D012892	10590214_3
bcv_sentence_task_befree_1206	yes_direct	3.7101	4	0.802600268247	10590214.0	770957133.0	C023036	D009336	10590214_C023036_D009336	10590214_5
bcv_sentence_task_befree_1206	yes_indirect	0.9125	1	0.197399731753	10590214.0	770957133.0	C023036	D009336	10590214_C023036_D009336	10590214_5
bcv_sentence_task_befree_1207	no_relation	4.5119	5	1.0	10624568.0	770957134.0	D007294	D016736	10624568_D007294_D016736	10624568_9
bcv_sentence_task_befree_1208	no_relation	4.3977	5	1.0	10640965.0	770957135.0	D014443	C536227	10640965_D014443_C536227	10640965_7
bcv_sentence_task_befree_1209	no_relation	4.3179	5	1.0	10640965.0	770957136.0	D014443	D009336	10640965_D014443_D009336	10640965_7
bcv_sentence_task_befree_121	no_relation	3.6166	4	0.804941019363	1667243.0	770956047.0	D012176	C531854	1667243_D012176_C531854	1667243_4
bcv_sentence_task_befree_121	yes_direct	0.8764	1	0.195058980637	1667243.0	770956047.0	D012176	C531854	1667243_D012176_C531854	1667243_4
bcv_sentence_task_befree_1210	no_relation	4.3649	5	1.0	10640965.0	770957137.0	D014443	D009369	10640965_D014443_D009369	10640965_7
bcv_sentence_task_befree_1211	yes_indirect	1.8745	2	0.411887497253	10642416.0	770957138.0	D017953	D001249	10642416_D017953_D001249	10642416_2
bcv_sentence_task_befree_1211	yes_direct	1.728	2	0.379696769941	10642416.0	770957138.0	D017953	D001249	10642416_D017953_D001249	10642416_2
bcv_sentence_task_befree_1211	no_relation	0.9485	1	0.208415732806	10642416.0	770957138.0	D017953	D001249	10642416_D017953_D001249	10642416_2
bcv_sentence_task_befree_1212	no_relation	4.3582	5	1.0	10646028.0	770957139.0	D013256	D006177	10646028_D013256_D006177	10646028_2
bcv_sentence_task_befree_1213	no_relation	4.4674	5	1.0	10646028.0	770957140.0	D006918	D006177	10646028_D006918_D006177	10646028_2
bcv_sentence_task_befree_1214	no_relation	4.5107	5	1.0	10648342.0	770957141.0	C071315	D020250	10648342_C071315_D020250	10648342_0
bcv_sentence_task_befree_1215	no_relation	4.5644	5	1.0	10648342.0	770957142.0	C071315	D020250	10648342_C071315_D020250	10648342_1
bcv_sentence_task_befree_1216	no_relation	4.3498	5	1.0	10648342.0	770957143.0	C071315	D020250	10648342_C071315_D020250	10648342_8
bcv_sentence_task_befree_1217	no_relation	4.5126	5	1.0	10648342.0	770957144.0	C071315	D020250	10648342_C071315_D020250	10648342_10
bcv_sentence_task_befree_1218	no_relation	4.4522	5	1.0	10660975.0	770957145.0	D000305	D001249	10660975_D000305_D001249	10660975_0
bcv_sentence_task_befree_1219	no_relation	4.4747	5	1.0	10660975.0	770957146.0	C065382	D001249	10660975_C065382_D001249	10660975_0
bcv_sentence_task_befree_122	no_relation	4.4542	5	1.0	1671651.0	770956048.0	D015215	D000163	1671651_D015215_D000163	1671651_0
bcv_sentence_task_befree_1220	no_relation	3.5889	4	0.815584946823	10660975.0	770957147.0	D000305	D001249	10660975_D000305_D001249	10660975_1
bcv_sentence_task_befree_1220	yes_direct	0.8115	1	0.184415053177	10660975.0	770957147.0	D000305	D001249	10660975_D000305_D001249	10660975_1
bcv_sentence_task_befree_1221	no_relation	4.4796	5	1.0	10660975.0	770957148.0	C065382	D001249	10660975_C065382_D001249	10660975_1
